Target Gene Symbol,n_sgrnas,z_scored_avg_lfc,p_value,FDR
RCOR1,8,-5.279535692993696,0.001760881250840131,0.018886451915971107
RCOR2,3,0.18394848935482214,0.5477021492206611,0.7980748414304054
RCOR3,6,-4.37024967206616,0.004745624515516232,0.044502311961947295
RCSD1,4,1.6514200574957316,0.9569593915071718,0.9815024557382315
RCVRN,6,0.7459274185936058,0.7679983206105889,0.901922626487874
RD3,4,0.46415460100493217,0.6643030942760934,0.856244087713956
RD3L,5,1.4852870849221016,0.9393716733266437,0.9749034623886444
RDH10,7,-0.8460612018693358,0.18436652248332358,0.5121081290343877
RDH11,7,-0.31991655184241,0.34493106279098484,0.67388973813512
RDH12,5,-0.32773016830974,0.3420964762711509,0.6721097333027136
RDH13,8,1.042926120274994,0.8557012716721091,0.9401592677239142
RDH14,8,0.8344448926954153,0.7965659464749006,0.9138717061657909
RDH16,6,-1.1564234269768072,0.11385325373173559,0.38730159278049725
RDH5,7,-1.1522072214641772,0.11467199889222984,0.3888243148887726
RDH8,9,0.6793500687933767,0.7452032724246063,0.8922836352458395
RDM1,6,0.8915115495302918,0.8139106431097286,0.9210036618966199
RDX,6,-0.8797455931936868,0.17586059115760827,0.5014683352389987
REC114,7,0.9269690916026181,0.8242554536421187,0.925718122227646
REC8,8,-4.8233419101829025,0.0033726867788473765,0.033985257966126364
RECK,5,-1.4633532897400985,0.06702270002021422,0.2737196681019762
RECQL,5,-0.912050567927136,0.16787331308078798,0.48843164781535675
RECQL4,5,-2.7059234948479407,0.013028846508620264,0.08519069468071518
RECQL5,7,0.6430252961475923,0.7323016535359941,0.8868489807645514
REDIC1,8,0.24956396561161392,0.5755155749360328,0.8140893694435956
REEP1,7,-1.071569383487168,0.13116845099040156,0.4226091226055317
REEP2,6,0.6977733825981962,0.7516221405047736,0.8942363892371605
REEP3,7,1.1608109455793028,0.883747777128484,0.9521978682064205
REEP4,7,-2.2045917863774247,0.023475842042779742,0.131890913762367
REEP5,8,-1.6119681966924841,0.05270150586868774,0.2332582242164639
REEP6,4,0.2594717578587734,0.5797065524634488,0.8167117389993673
REG1A,9,0.005185147584223375,0.472523266427755,0.755280264821476
REG1B,7,-0.633132223349617,0.24242390559324611,0.5841237102332133
REG3A,5,0.42345789798110517,0.647921920648709,0.8494806289821974
REG3G,6,-1.3524746728511547,0.08103164174010546,0.3107118222888423
REG4,10,1.323076094723566,0.9155039786875192,0.9639652278940373
REL,10,1.650778223222207,0.9569019491051716,0.9815024557382315
RELA,6,0.6497684527403397,0.7347211091827364,0.8875803390530216
RELB,3,-0.3098997052356591,0.3485843808141486,0.6762823593657434
RELCH,6,2.1124253989645583,0.9860238913086581,0.9944551288190635
RELL1,5,-1.9367985064339925,0.03329080999861703,0.1690238354878681
RELL2,9,-2.621368283721625,0.014264843008776167,0.09158574608356555
RELN,7,-0.30331906697859734,0.35099620909775897,0.6781041284554699
RELT,7,-0.7212633365015111,0.21744806070609962,0.5564276863154457
REM1,5,0.6853973685654663,0.7473195147394164,0.8929706595604484
REM2,7,-3.1454575378247607,0.008490931361446782,0.0625079772743378
REN,7,0.4602901134814311,0.6627600596593572,0.8556062201344952
RENBP,6,-0.7941663871357686,0.19781941481739185,0.5311103816680282
REP15,7,-0.23700140306693998,0.37579886228705417,0.6961339892838248
REPIN1,4,1.6869033731447751,0.9600312217767711,0.9829152551993028
REPS1,6,-1.5413177492608823,0.05893890070387103,0.25194511516915163
REPS2,1,0.13615941615126176,0.5274537884700337,0.7865970267774391
RER1,7,-4.408569569458829,0.004675645467098543,0.0441310797412096
RERE,8,-0.9367671783195918,0.16187856762231018,0.48017045966427024
RERG,6,-0.009924034804665374,0.46627231476695896,0.7521639451252679
RERGL,4,0.6545794909468783,0.7364405303390489,0.8884634684738433
RESF1,8,-2.3683528366367574,0.019078583707994513,0.11321798951770275
RESP18,5,-5.721688370067018,0.0005057646342948988,0.00577226058136929
REST,7,-1.2701844144387389,0.09353348501248122,0.34237572165611946
RET,8,1.5432117535374907,0.9461844765092585,0.9775606014506997
RETN,7,-0.5565594908348805,0.2653900348647533,0.6074654647922818
RETNLB,5,-0.07812028941088586,0.43835966506319934,0.7354172944719173
RETREG2,6,-0.2927832393043395,0.35487676718502925,0.6805860747893728
RETREG3,6,-0.025796487652468187,0.4597300625105912,0.7483249452455316
RETSAT,7,2.1161824377424425,0.9861842459868024,0.9944551288190635
REV1,4,-2.750064116547053,0.01243415916593848,0.08235776230716516
REV3L,5,-1.1305203504686312,0.11895409684291741,0.39785550781427215
REX1BD,9,0.2847368473448593,0.5903727836512227,0.8216815628536557
REXO1,5,-2.1703731614910926,0.024541184516037887,0.13636819342011444
REXO2,4,-27.388929287112592,0.0,0.0
REXO4,4,-1.3750790139014306,0.07791858064681872,0.30239906391241717
REXO5,3,1.1311655685244877,0.8770800956220941,0.9486143483953342
RFC1,9,-9.200964822278221,3.3291962449930414e-47,5.3033955710323754e-46
RFC2,7,-17.25294485598421,0.0,0.0
RFC3,7,-27.328144513282332,0.0,0.0
RFC4,9,-20.380157775624987,0.0,0.0
RFC5,7,-13.209320469017609,3.3057460328676865e-196,7.72309008198556e-195
RFESD,8,-0.43920176312121745,0.30317846111124996,0.6418296566222937
RFFL,6,-0.8005169871625265,0.1961503911390079,0.529252506827243
RFK,7,-5.557927540793277,0.0009290149194038104,0.010376931735849543
RFLNA,8,0.12756402771183936,0.5238185858379787,0.7850255892615305
RFLNB,5,0.6459822513530975,0.7333639786692892,0.8869512139042857
RFNG,4,0.3066590450980974,0.5995963172434533,0.8279888312760859
RFPL1,9,0.37515133837246223,0.6281377964951438,0.8410069639292738
RFPL4A,9,-0.8727211357441673,0.1776195940242138,0.503820447241936
RFPL4AL1,8,0.6265138364358966,0.7263306946961922,0.8845066679636892
RFPL4B,8,-2.4694653011264367,0.016907630730790893,0.10372817358636169
RFT1,10,-4.626468875946403,0.004103484685163439,0.040093933955398675
RFTN1,7,0.46813398692214986,0.6658891347401441,0.8569231344595234
RFTN2,3,0.3727409587704351,0.627142173346414,0.8406279064304663
RFWD3,8,-4.064507272699378,0.005177210860792895,0.04583879131844601
RFX1,10,-0.875598225272101,0.17689818928012185,0.5029076986507319
RFX2,6,1.5846210172660742,0.9505835592150866,0.9790669446705659
RFX3,4,-0.061923928598597994,0.44494060177568384,0.7399718389603308
RFX4,4,-5.590257958000775,0.0008379443779055521,0.009387463514375732
RFX5,5,-0.2747727977049626,0.36156389394128086,0.6857578215450022
RFX6,6,-0.9683479246038237,0.15437244941801115,0.46632880903565316
RFX7,8,2.6555873692377254,0.9985055958848389,1.0
RFX8,1,1.0718481013597796,0.8629576087362785,0.9434474710143542
RFXANK,7,0.680061342215286,0.7454526520143931,0.8923214782546417
RFXAP,7,-1.406484443554323,0.07381637866433324,0.2918530663947692
RGCC,6,-0.19531277078359618,0.39182058709555667,0.707992459328307
RGL1,8,0.09931068707854152,0.5118918240321519,0.7779535285963259
RGL2,5,-0.10531771808958665,0.4273833613009178,0.7285559560704168
RGL3,8,-0.9894765469164358,0.14945125481804336,0.45753995089202154
RGL4,8,0.1747623016745974,0.5438066321341524,0.7960302162770883
RGMA,6,-1.9287614226907115,0.033645697679799066,0.17036744503797396
RGMB,6,0.9495353019206861,0.8306640118998458,0.9290463652466756
RGN,7,1.2277711305000192,0.8978300214494274,0.9572087041060002
RGP1,8,-7.475157351771783,5.267499961149734e-16,7.184580691230023e-15
RGPD2,3,0.019940092363538445,0.4786483130781152,0.7596125628587037
RGPD3,12,1.3823690805918387,0.9251057743765345,0.9684035769370511
RGPD4,13,0.4595561450268138,0.6624666887021833,0.8556062201344952
RGPD5,11,-0.7498601290733231,0.20964381091509413,0.5489591092584591
RGPD6,10,-0.3584205494895939,0.33109430303969123,0.6651130316569386
RGPD8,11,-0.6415124355581838,0.2399850992041487,0.5812418164840538
RGR,7,0.008750164446893216,0.4740013484518335,0.7563845671321301
RGS1,7,-1.1418214272730842,0.11670800377763389,0.39352999177125614
RGS10,8,-0.1394582853195992,0.4137476747029629,0.7214405002187171
RGS11,5,-1.2719843702806997,0.0932401720604902,0.34150072331895104
RGS12,5,0.49899540353019833,0.6780868417691805,0.8623271649005076
RGS13,9,-0.941395804314919,0.16076748997066523,0.4779225052246059
RGS14,7,-2.3072339539630167,0.020586099307918986,0.11982849109947168
RGS16,9,-2.2065653022947096,0.02341596494280579,0.13165528426997034
RGS17,3,-0.19825333071525336,0.3906803776180241,0.707082788906562
RGS18,6,-1.1373503845452881,0.11759283071441579,0.3951931396467913
RGS19,6,-0.03877466256196419,0.45440043731146706,0.7450119816296682
RGS2,6,-0.0879316460753231,0.4343889468741323,0.732868640971122
RGS20,8,-3.5079705723548256,0.006839581365475851,0.054722179980480685
RGS21,8,-0.2858995967217866,0.3574247123466707,0.6828363824479409
RGS22,8,0.45273277995602595,0.6597347058253421,0.8545225773202266
RGS4,5,-0.4210112700661726,0.3093296653840857,0.6470045532914555
RGS5,8,-0.574279984269565,0.2599621432040644,0.6020494880705587
RGS6,4,-0.20529599781909383,0.38795564573583,0.7046598093799915
RGS7,7,-0.7883530129582651,0.19935285824022006,0.5338606759824989
RGS7BP,3,-0.21730495362607663,0.38332963543301035,0.7021944229081938
RGS8,4,0.2191678765064602,0.5626388135816066,0.8062188639191374
RGS9,8,-0.910513767141299,0.16824942321355388,0.48908877215608615
RGS9BP,3,0.7539305669373876,0.7706633739390616,0.902525746624956
RGSL1,10,1.0018905130137001,0.8449983214335675,0.9356598165157275
RHAG,7,0.5023306836738761,0.6793938430040501,0.8629897531152254
RHBDD1,9,1.1511328620878902,0.8815999823682041,0.9512593366704268
RHBDD2,6,1.0479550696964546,0.8569801944643276,0.940369470212426
RHBDD3,7,0.12404797561905316,0.5223323811404151,0.7845991117567217
RHBDF1,3,-1.6159330488498518,0.05237901949828112,0.23220819382181093
RHBDF2,6,0.38267908251595145,0.631242362849044,0.842622135204632
RHBDL1,3,0.6033201372074272,0.717832641912449,0.8816866676482449
RHBDL2,9,0.9454029692484597,0.8295007490946988,0.9284646742208118
RHBDL3,8,-5.123896305338992,0.0022516620829674573,0.02358747233084167
RHBG,5,-2.672453073646319,0.013501885742297073,0.08773669437430012
RHCE,5,0.9632111074436033,0.8344807479462049,0.9311635088361121
RHCG,5,-1.0471301286849526,0.13646443488929644,0.4328750020845654
RHD,4,-4.063407947514444,0.005179025084632326,0.04583879131844601
RHEB,3,-1.5482261141224967,0.05828591227037146,0.25013234100248066
RHEBL1,7,-0.40651089173020877,0.3142896880588599,0.6515034808756938
RHNO1,10,-2.1058077724997935,0.026692633760703903,0.14508403325678307
RHO,7,-2.4934970760664106,0.01644509726926266,0.10164836318004952
RHOA,8,0.5414479037474282,0.694549981158242,0.8696719088046735
RHOB,9,-1.0817462522042887,0.129002108256783,0.4185584045313325
RHOBTB1,7,-1.9576510348976277,0.032389875616179564,0.16592230176570463
RHOBTB2,4,0.2043842401358566,0.5563696881718703,0.8029120863849148
RHOBTB3,6,1.063300112176158,0.8608379603821642,0.9421963045715424
RHOC,5,0.7854397917415686,0.7809978610184214,0.9070545196392847
RHOD,6,-1.2099459758774074,0.10386088636014112,0.3665489892355464
RHOF,6,0.4058705975448372,0.6407583202389329,0.8459024631397798
RHOG,7,-0.049525348836059586,0.4499995884471621,0.7429283042782123
RHOH,7,-0.33483312878427124,0.33953137340248235,0.6701081998370508
RHOJ,5,0.6461693559728368,0.733431126809936,0.8869512139042857
RHOQ,11,0.9460502429918688,0.8296832635860798,0.9285361867615013
RHOT1,2,0.4801709050267338,0.6706685417733662,0.8596014437164472
RHOT2,4,-0.3972021869679094,0.3175001738372637,0.6547449023483322
RHOU,7,-0.17785627148698568,0.3986195171065679,0.71203071767796
RHOV,3,-0.8656841846740994,0.17938957801718258,0.5054234424224411
RHOXF1,4,0.36340152646478,0.6232776413316121,0.8385842960124422
RHOXF2,13,-1.9581677683603738,0.0323679027101819,0.16589978263918104
RHOXF2B,13,-1.9581677683603738,0.0323679027101819,0.16589978263918104
RHPN1,7,-0.12062624886819523,0.4212487220944575,0.7250763314468017
RHPN2,5,-1.6879018594347928,0.04697899417457167,0.21556209845245247
RIBC1,3,0.0006186745917621818,0.4706317152005299,0.7544895870777413
RIBC2,6,-0.8931753326132722,0.1725195987526216,0.4959265827472205
RIC1,3,-5.0902704147614966,0.002364947941882763,0.02473303174455452
RIC3,6,-0.7301102630448473,0.21501881083183705,0.553514928958368
RIC8A,8,2.3847620555616036,0.9947482737196889,0.9992477204665052
RIC8B,6,-1.9440722174198757,0.03297334908224873,0.16786351419245124
RICTOR,10,-4.717070161371101,0.0037836470741849466,0.03743657404702796
RIDA,9,0.5219027079705519,0.6870175212658978,0.8669256403401817
RIF1,6,-5.44599577566875,0.0012585801683977875,0.013893694642599435
RIGI,9,-0.916595787420592,0.16676322566651047,0.48690069590996204
RIIAD1,5,0.0013469312851751808,0.47093324551172444,0.7546944947837291
RILP,6,0.983432471351858,0.8400306844364103,0.9332466242228968
RILPL1,4,-0.6165831239719523,0.2472819118444975,0.5907290116285218
RILPL2,6,-0.6998893479540793,0.22337349931843176,0.5639288250483133
RIMBP3,23,0.9427827435441426,0.8287607560190197,0.9282839879273375
RIMBP3B,9,1.6960056095824358,0.9607878668036465,0.9835037450058258
RIMBP3C,23,0.9427827435441426,0.8287607560190197,0.9282839879273375
RIMKLA,7,-0.9755837153373604,0.15267780633446454,0.46350899809837365
RIMKLB,2,0.33945534039482556,0.613322906442908,0.8338941931624958
RIMOC1,9,0.5484645177905308,0.6972338492938553,0.8709425207199648
RIMS1,7,-1.6099863249620758,0.05286374535788347,0.23364760503881205
RIMS3,5,-4.648960108402182,0.0040277778302221425,0.03944763628851059
RIMS4,5,-0.18364113526508166,0.39636079099903876,0.7108210765427374
RIN1,3,1.5043416387369195,0.9417027418343132,0.9758051423727053
RIN3,5,-0.4265290486112488,0.307455427087636,0.6456598172358777
RING1,6,0.7903466377527724,0.7825844487618236,0.9077112722542807
RINL,8,0.638486454340129,0.7306668767129436,0.8863322073664345
RINT1,8,-18.509147725775826,0.0,0.0
RIOK1,8,-15.438476179850928,0.0,0.0
RIOK2,8,-30.851977944543815,0.0,0.0
RIOK3,7,-1.1956774360287217,0.10645097324518528,0.3719183827409518
RIOX1,6,2.0913586705214753,0.9851037611037365,0.9941090397923251
RIOX2,4,1.6131272960649623,0.9534062965178867,0.9803600969260348
RIPK1,4,-0.12123338093856506,0.4210060975747396,0.7249231144685178
RIPK2,5,-2.6812343952939783,0.013375834478044992,0.08703744482663059
RIPK3,4,-0.7671457045599377,0.20499277117889492,0.5415707581959779
RIPK4,6,0.8492685717131688,0.8011531030333576,0.9153702438381044
RIPOR1,5,-5.650053922251078,0.0006779908390481964,0.00764998987968488
RIPOR2,8,-0.5452904342116373,0.2688786159555867,0.6116680686181742
RIPOR3,6,2.479671345640312,0.9965147472985906,1.0
RIPPLY1,6,-0.7425177783434082,0.2116343894652852,0.5506344391094838
RIPPLY2,7,0.7780511354733064,0.778597199317601,0.9060959758497196
RIPPLY3,6,0.18125070555278916,0.5465580351672155,0.797529311161812
RIT1,7,0.1646512089356816,0.5395201739058517,0.7936816024642116
RIT2,7,0.7606127037266802,0.7728760932781893,0.9036593325363778
RITA1,6,-1.387650303417929,0.07624572010620384,0.2981131852619739
RLBP1,10,0.7304401539120068,0.7627950615628303,0.9001239218054352
RLF,5,-1.8425999740409027,0.03775384281184825,0.1845841208907691
RLIG1,9,-0.2666345441382614,0.36460724259344285,0.6879938942859277
RLIM,3,1.6146392350225887,0.9535516246099875,0.980402724279016
RLN1,10,-0.4422872913131408,0.30214294601236835,0.6415694479050031
RLN2,10,0.5048506671594426,0.6803798559569709,0.8634958833802499
RLN3,5,-0.8896345311496638,0.17339764953438586,0.4976778820526991
RMC1,8,1.9275184555481961,0.9767353900146526,0.9902166464718902
RMDN1,8,-1.057831154558607,0.1341295006985819,0.4285573616816324
RMDN2,6,-0.7737908464406974,0.20321775252071378,0.5387839205524598
RMDN3,7,-4.588347526105551,0.004225306714733597,0.0409451308285555
RMI1,7,-7.2502183303073355,2.1813460271737394e-13,2.914173315991414e-12
RMI2,10,-2.7268527179137068,0.012742898781931038,0.08384326106676003
RMND1,8,-3.8438585838189834,0.005690546820760702,0.04840223689379498
RMND5A,3,-0.7353544165837743,0.21358516822098017,0.5521235752335852
RMND5B,10,-1.0560261432940061,0.13452161654191452,0.429164197306358
RNASE1,4,-0.8275293608337944,0.1891221417320589,0.5182366984509796
RNASE11,4,0.25551679651466735,0.5780340815696526,0.8158167744142305
RNASE13,6,1.542778115952389,0.9461364217843307,0.9775606014506997
RNASE2,7,0.010289781097645181,0.4746400485267023,0.7569939334267116
RNASE3,3,0.07353343935489103,0.5010473124009514,0.7727526354942882
RNASE4,12,0.696911955979699,0.7513238937862345,0.8942363892371605
RNASE6,6,-2.928787321926968,0.010334715499083515,0.07188673042240265
RNASE7,6,-0.0018557141947231973,0.46960758844930545,0.7538080312208791
RNASE8,3,-0.9476849367154415,0.15926376694314284,0.4750983136197388
RNASE9,10,0.4562282174536374,0.6611352759085345,0.8550452619745722
RNASEH1,7,-0.011834990860663638,0.4654833067857023,0.7517959351582504
RNASEH2A,6,-2.5747810198299326,0.015009827132777799,0.0949850844067873
RNASEH2B,6,-1.3799823239361082,0.07726116650226847,0.3007349961119343
RNASEH2C,7,-6.7672898176508305,6.9899825178577486e-09,8.963987771032659e-08
RNASEK,18,-28.420970986437958,0.0,0.0
RNASEK-C17orf49,18,-28.420970986437958,0.0,0.0
RNASEL,9,0.5014973461098994,0.6790674927323573,0.8627511818756703
RNASET2,6,-0.9234354240749167,0.1650992594916304,0.4845427116641025
RND1,6,-0.05112892446206231,0.4493442776472583,0.7426258036374799
RND2,8,-2.196372179248581,0.0237270603340541,0.13290674122431434
RND3,5,-0.2710116743729805,0.362968733132811,0.6867374791769626
RNF10,7,-0.4198010214209043,0.3097417270900026,0.6473043065987705
RNF103,7,1.1474053362583718,0.8807652540478704,0.9508295608293291
RNF103-CHMP3,6,-0.08071027283016569,0.4373102984481132,0.7349598947216459
RNF11,6,0.793891396700026,0.7837267861941639,0.9084207424108088
RNF111,7,1.4893887830685333,0.9398811807582179,0.9752006608200665
RNF112,7,-0.23027977276422895,0.3783607761684109,0.6983784464389452
RNF113A,7,-25.182031467206784,0.0,0.0
RNF113B,2,0.42075163392645165,0.6468227488914318,0.8489239401253951
RNF114,9,-0.9565123584325629,0.15716484057762492,0.4714445726336923
RNF115,10,1.778774201240782,0.9671543254444326,0.9854554187571782
RNF121,5,-2.5702133244789596,0.015085677546539604,0.09536916779840192
RNF122,6,0.6920335673104255,0.7496313870942739,0.8938302583488357
RNF123,5,-0.6132369593262281,0.24827104881283915,0.5916663573247344
RNF125,4,0.8258026998478171,0.793865372598857,0.9124328201746604
RNF126,6,2.0088894438960594,0.9811605332831723,0.9925174099344324
RNF128,5,-0.9599953897449233,0.1563404693016781,0.4698373844895914
RNF13,3,2.1890953007548313,0.9890714162710603,0.9963020877774176
RNF130,3,0.3530884395339235,0.6189981633796635,0.8359928654169798
RNF133,4,0.7491244064183631,0.7690648649888107,0.9021088334302976
RNF135,6,1.1667637340433337,0.885054835168553,0.9529972434262914
RNF138,4,-2.8524952693619805,0.011171080079032822,0.07610121928975191
RNF139,5,0.6045570905692441,0.7182890856396597,0.881838128877462
RNF14,6,-0.455327879137579,0.29779172982985774,0.6381347093751033
RNF141,8,-0.48122895228268336,0.28927046576208765,0.6311325222134684
RNF144A,4,-5.075188537973879,0.0024168743813098364,0.025206263920434135
RNF144B,6,0.3645994685218546,0.6237739274852319,0.8386884858881218
RNF145,7,-0.2122027681727849,0.3852919324588103,0.7028284545266594
RNF146,4,-3.0748442763976493,0.009002453208502641,0.06513465498724141
RNF148,4,0.11558719906022141,0.5187582185035728,0.7815322338940099
RNF149,5,-0.5309187881446529,0.2733698444985605,0.6164618987694811
RNF150,4,-1.0735346388384557,0.13074829302915938,0.42183140104451233
RNF151,8,-0.2747970186255415,0.36155485630918827,0.6857578215450022
RNF152,8,-1.6440084479330708,0.05017284208050344,0.22518134568560708
RNF157,7,-1.3633396823350163,0.07951834468346466,0.3066157756463172
RNF166,5,-1.3541801077204194,0.0807920163832286,0.31023411173031046
RNF167,5,-0.22766371969869234,0.3793601413817592,0.69863459030328
RNF168,6,-0.3254869202270128,0.34290889998491025,0.6726166134399728
RNF169,7,-0.3840194939954069,0.32208174946175677,0.6580018598040674
RNF17,6,1.0581820324761806,0.8595587658650394,0.9416178707373075
RNF170,6,1.154358315012991,0.882318914129715,0.9516904258057614
RNF175,4,-0.8316687488886734,0.18805523671449081,0.5171792982895459
RNF180,4,-3.1265526986963508,0.008619555252299895,0.06318887164957869
RNF181,7,0.14762373918434865,0.5323062848940789,0.7890802723987462
RNF182,8,-0.22063256370939485,0.38205236180436974,0.7005640077758315
RNF183,2,-0.2545037646311837,0.36916808858983974,0.6910958162743639
RNF185,6,1.4083712872782606,0.9289893322693319,0.9702615202106103
RNF186,1,-1.5249888789175507,0.06052173012385889,0.2562738222404855
RNF187,7,0.5145651579252067,0.6841687246818722,0.8649245255705666
RNF19A,5,-1.3207672355781377,0.08562974000328384,0.32206268221597706
RNF19B,6,-0.48297558074035846,0.28870162191862636,0.6304767546140809
RNF2,7,0.5801743446112585,0.709225508031061,0.8768796418462319
RNF20,7,-16.651029178114527,0.0,0.0
RNF207,7,1.1897867444822452,0.8900091198755758,0.9542900806039788
RNF208,6,0.126957281034452,0.523562083837883,0.7850255892615305
RNF212,6,1.3562296752332466,0.9210023120930901,0.9664124872363126
RNF213,6,0.6943138450777838,0.7504232442125065,0.8939340857550249
RNF214,5,-0.6864475702451613,0.2271418076536921,0.5685420809379941
RNF215,6,-1.3002726769770085,0.08874745095051165,0.33023568531299197
RNF216,6,1.3085296713947456,0.9129864436543897,0.963087180601504
RNF217,6,-2.820073825213492,0.011553669338269932,0.07786455412299947
RNF222,6,-0.1469322526844793,0.4107851678405493,0.7196402204197506
RNF223,5,-0.3346121573608917,0.33961100447284837,0.6701081998370508
RNF224,6,0.11372895870321931,0.5179736516514898,0.7810359151869297
RNF225,7,-4.06861636321142,0.00517048329705733,0.04583879131844601
RNF24,5,-1.0649881918446384,0.13258172626683784,0.42549222147893534
RNF25,7,-0.6068965175052592,0.25015172854208045,0.593718975433517
RNF26,6,-0.6097381746406016,0.24930780229786567,0.5927120499854669
RNF31,3,-4.798016172348698,0.0034725855900308673,0.03484954714673721
RNF32,8,0.30525378055317276,0.5990061040902237,0.8277465830198653
RNF34,6,1.1589743975801603,0.8833423694362068,0.9521372118004128
RNF39,5,0.05377332592405146,0.49276327758938554,0.7678732637365673
RNF4,4,-1.0883720548267959,0.12760431643708892,0.41595349359055905
RNF40,10,-7.122742269922169,4.7314971168989155e-12,6.254654837233951e-11
RNF41,6,0.7656337962472385,0.7745313159860069,0.9041488612027418
RNF43,3,-0.5811062305021775,0.257889829380999,0.6006398900956346
RNF44,7,0.32169719178458295,0.6059023412405209,0.8304742338547652
RNF5,6,-0.5124948915889984,0.27919753794080787,0.6221711632285007
RNF6,7,-0.5336109792284236,0.27252489209911557,0.6154387352739568
RNF7,6,-0.44822287788793347,0.3001573699766422,0.6400588283800587
RNF8,5,-2.404583829510961,0.01825647492792205,0.1098589344005051
RNFT1,8,-2.124263287220606,0.026058560617582868,0.1424814098294099
RNFT2,5,1.5988271100194091,0.9520101964932272,0.9795266003568023
RNGTT,8,-14.354655506624372,1.7135457112103377e-258,4.524000334338118e-257
RNH1,6,1.6264372668577678,0.9546710750971106,0.9807112368993018
RNLS,6,0.8166391961724663,0.7909808318877463,0.9115038864260415
RNMT,5,-2.1478074148474304,0.025271952519820055,0.13908415385324874
RNPC3,4,-1.0826335394293525,0.1288143426109707,0.4183086780435737
RNPEP,5,-0.09793091352187466,0.43035493473646075,0.7304099549090928
RNPEPL1,3,-0.5890028059551157,0.25550531240117275,0.5989763234429328
RNPS1,8,0.21176344446518006,0.5594991864190683,0.8044532060349419
RO60,4,-1.0472335182692676,0.13644175801912717,0.4328750020845654
ROBO2,7,0.6154459681701667,0.7222914951164725,0.8835240793855773
ROBO3,7,-1.2432273416974138,0.09803269670951384,0.353228329029489
ROBO4,5,-0.6581733282638061,0.23517782570513526,0.57670997633142
ROCK1,6,0.3901173113900021,0.6343026174201252,0.8435768993264551
ROCK2,4,-1.045774738493178,0.13676192874176035,0.43337168514763746
ROGDI,4,-0.7648375336898704,0.20561099746464714,0.5425382721750271
ROM1,6,1.2345296122176213,0.899175274052769,0.9576466912532458
ROMO1,8,-9.999835043335679,2.391838572831017e-68,4.1046124308482824e-67
ROPN1,4,1.3111422420521852,0.913443350389054,0.96313784968477
ROPN1B,3,0.7564875794367947,0.771511439693633,0.9031415173206011
ROPN1L,8,-2.6862710659247093,0.013304170366725786,0.08669065378415003
ROR1,6,0.1192195247129933,0.5202922728790311,0.7829061167905517
ROR2,5,-0.5595178273385943,0.2644789862414632,0.6061997128570871
RORB,7,-0.6791081918478032,0.22921333946637512,0.5712166912671436
RORC,5,-1.7273823264014059,0.04434774177462795,0.20680640352758195
ROS1,8,-1.4081763175142452,0.07360261561368249,0.29146141702107914
RP1,6,0.6346149361906132,0.7292685020540155,0.885754826487817
RP1L1,8,0.5426767419185459,0.6950207954353076,0.8698136016116705
RP2,7,-2.235956742608605,0.02254434121274611,0.1280185387471501
RP9,3,0.23396185774555767,0.5689089692685769,0.8103704344120637
RPA1,9,-13.85623512924908,2.6076095151626305e-230,6.5544400556225e-229
RPA2,5,-25.28660665813211,0.0,0.0
RPA3,4,-18.102113349122895,0.0,0.0
RPA4,1,-0.45099385087157484,0.29923332017876714,0.6391295977613246
RPAIN,8,-3.45432076257656,0.00702919979695823,0.05551891404484541
RPAP1,10,-17.715840818472138,0.0,0.0
RPAP2,6,-23.891525694598002,0.0,0.0
RPAP3,7,-18.363218452580195,0.0,0.0
RPE,7,-3.563119661229773,0.006646876176940246,0.05364389978285636
RPE65,8,0.5761632101087004,0.7077212519514862,0.8758131685517375
RPEL1,10,0.44354961897907186,0.6560448737745747,0.8535216858600119
RPF1,6,-10.470557029230255,8.48347426396845e-83,1.5150666384194174e-81
RPF2,8,-13.66092267132465,1.0165166582591295e-219,2.4920499945399466e-218
RPGR,10,-0.3085894540343081,0.3490638537657271,0.6765916690670946
RPGRIP1,10,0.162828149773495,0.5387475010723919,0.793410561534057
RPGRIP1L,8,-2.95957932582435,0.01002357658514607,0.0703140301738396
RPH3A,7,0.9927759311506824,0.8425570923822892,0.9342114674244036
RPH3AL,7,-0.6869686715227636,0.22699510589351868,0.5684366377762913
RPIA,6,-9.107204841327707,5.3113978575242124e-45,8.404296509344893e-44
RPL10,6,-14.8486214653743,4.627013435126007e-288,1.2825863820098918e-286
RPL10A,7,-14.842041183189474,1.1746584856556682e-287,3.2513237879357843e-286
RPL10L,8,1.3881261331797539,0.9259825123760379,0.9688358171609607
RPL11,5,-14.296908708393673,3.838190283400679e-255,1.0076984419993688e-253
RPL12,4,-9.200102704133052,3.490287151087336e-47,5.555324667038418e-46
RPL13,7,-17.36980724794798,0.0,0.0
RPL13A,6,-7.102644512185498,7.516443967000853e-12,9.894554586127971e-11
RPL14,7,-17.8200197098924,0.0,0.0
RPL15,6,-16.13839062714,0.0,0.0
RPL17,9,-23.755683217252653,0.0,0.0
RPL17-C18orf32,9,-23.755683217252653,0.0,0.0
RPL18,9,-16.490637094231012,0.0,0.0
RPL18A,8,-6.078268146473539,5.402239651078023e-05,0.0006438009968017667
RPL19,6,-9.49335480159505,1.8919699463971273e-54,3.105627537229441e-53
RPL21,7,-9.952362987461743,5.675559997547653e-67,9.695705527032311e-66
