,Target Gene Symbol,Category,z_scored_avg_lfc_A549_Zim3,z_scored_avg_lfc_A549_Kox1,z_scored_avg_lfc_HCT116_Zim3,z_scored_avg_lfc_HCT116_Kox1
1987,ONE_INTERGENIC_43,ONE_INTERGENICO_CTL,-0.7807560703582612,-0.5274263202980435,-0.3577989247813979,-1.4580782398036696
1988,ONE_INTERGENIC_414,ONE_INTERGENICO_CTL,-0.2413970897495189,-0.9803603702550632,0.2581866505185969,-0.1739041699510645
1989,ONE_INTERGENIC_552,ONE_INTERGENICO_CTL,-0.714471500254844,-0.68014698594568,-0.7022983180673881,-0.7580351427856812
1990,NO_SITE_651,ONE_INTERGENICO_CTL,-1.2212472190179264,-2.26538259782242,-2.022778550101421,-2.113757274656732
1991,ONE_INTERGENIC_791,ONE_INTERGENICO_CTL,-0.2176537972310384,-0.228473255861879,-1.134567713272857,-0.1345068498127222
1992,NO_SITE_656,ONE_INTERGENICO_CTL,-0.4431314020625012,1.1013279536890916,0.3595589889926524,0.9736911958086104
1993,NO_SITE_661,ONE_INTERGENICO_CTL,-0.7291138432947726,-1.661001143312243,-1.3596807398346058,-1.431296930784043
1994,NO_SITE_70,ONE_INTERGENICO_CTL,-0.6222268396930197,-1.1398863346672543,-0.7782252006547223,-1.1493301644538405
1995,ONE_INTERGENIC_963,ONE_INTERGENICO_CTL,-0.92574451761439,-0.7269409196999028,0.7653479162469169,-0.3818768956057916
1996,ONE_INTERGENIC_382,ONE_INTERGENICO_CTL,0.1389707131161053,-1.1854644593621957,-2.5847210360232045,-0.8846866730204473
1997,ONE_INTERGENIC_478,ONE_INTERGENICO_CTL,-1.0395070966920987,-1.137731737537912,0.1784482004818287,-0.2966838159863962
1998,ONE_INTERGENIC_949,ONE_INTERGENICO_CTL,0.3770381321959172,0.7648135537577461,-0.6420847770963423,0.0076694903910707
1999,ONE_INTERGENIC_696,ONE_INTERGENICO_CTL,-1.147529504890632,0.0731505609496624,-0.2170866626587307,0.937585760248242
2000,ONE_INTERGENIC_22,ONE_INTERGENICO_CTL,-0.6544711904110022,-0.7398126909738306,-1.5855986457776976,-2.4346302891354688
2001,ONE_INTERGENIC_169,ONE_INTERGENICO_CTL,0.1285634778213384,-0.3214757348898931,0.7546209676296064,0.0869843224662035
2002,ONE_INTERGENIC_560,ONE_INTERGENICO_CTL,0.6052330719692821,0.0096896040404521,-0.6363362863639443,1.2722922493680886
2003,ONE_INTERGENIC_238,ONE_INTERGENICO_CTL,1.4327814983392004,-0.1469110439071765,0.5488636099788734,0.635222024542079
2004,ONE_INTERGENIC_42,ONE_INTERGENICO_CTL,-1.210896719508397,1.4021408628431251,-1.3044833630574246,-0.3976752343889128
2005,NO_SITE_621,ONE_INTERGENICO_CTL,0.7099345425158575,0.5343676619333192,1.5264708265945446,0.0115369593635299
2006,NO_SITE_790,ONE_INTERGENICO_CTL,1.3078445426760803,0.6031606086491571,1.8466361072989057,1.3503051302814204
2007,NO_SITE_526,ONE_INTERGENICO_CTL,-0.6325887864700539,-0.666717259739708,0.1030899788918173,0.8243252985832602
2008,NO_SITE_371,ONE_INTERGENICO_CTL,1.106778095551726,1.5164228464166152,0.7767525721455071,1.0581838554614815
2009,ONE_INTERGENIC_32,ONE_INTERGENICO_CTL,1.078691437661666,-2.0084253470159723,1.2368594857197976,-0.791033061358387
2010,NO_SITE_872,ONE_INTERGENICO_CTL,-0.9386062453450396,-0.9244154905335588,0.3952310465879617,-1.483826272205338
2011,ONE_INTERGENIC_577,ONE_INTERGENICO_CTL,1.0694696203256728,1.206750339781382,-0.6194219462939429,0.2975834662733808
2012,ONE_INTERGENIC_487,ONE_INTERGENICO_CTL,-0.1086237099288871,-0.1003410027553853,-0.0259631356471154,-0.2980692371200862
2013,NO_SITE_271,ONE_INTERGENICO_CTL,-0.0122856330173546,1.2361867474196455,-0.5297905185833953,0.3789885781372935
2014,ONE_INTERGENIC_984,ONE_INTERGENICO_CTL,-1.293685124964672,-1.3267867554814992,0.829536888700924,0.6609914635250179
2015,NO_SITE_825,ONE_INTERGENICO_CTL,-1.1461722756983344,-1.1494093395497156,-0.4365861511189083,-1.06618224872576
2016,ONE_INTERGENIC_257,ONE_INTERGENICO_CTL,-0.8963023776378494,0.1287906718050875,-0.1095337417247927,-1.2178436752216708
2017,NO_SITE_80,ONE_INTERGENICO_CTL,-1.6949922403720483,-2.1706647466312674,0.1100381430988447,-0.9092838001941264
2018,NO_SITE_779,ONE_INTERGENICO_CTL,0.1401771539014345,-0.7100702038851321,-0.3394066315447454,0.4391683319742595
2019,ONE_INTERGENIC_378,ONE_INTERGENICO_CTL,-0.3572529936181329,0.3469122050746153,0.0770220048726702,-0.6053466051190911
2020,NO_SITE_63,ONE_INTERGENICO_CTL,-0.808939958196014,-0.7159925677530058,-0.4086985683321373,-0.7069493251736716
2021,ONE_INTERGENIC_383,ONE_INTERGENICO_CTL,-0.9840539043685363,-0.0242219936121851,0.5615521318448425,-0.3516976741368341
2022,NO_SITE_471,ONE_INTERGENICO_CTL,-1.0301867583955069,-0.3865297175082434,-0.0806621887000666,-1.229815223682365
2023,NO_SITE_896,ONE_INTERGENICO_CTL,-0.3089091676477813,0.9408197525036078,0.6728502754584319,0.4232425351602364
2024,ONE_INTERGENIC_309,ONE_INTERGENICO_CTL,1.1164111990730696,1.5953462834079133,1.4301649224423352,1.2572813729823755
2025,ONE_INTERGENIC_517,ONE_INTERGENICO_CTL,0.5936774093341726,-0.0797778489759213,0.8975431399849494,0.5533689378777585
2026,ONE_INTERGENIC_714,ONE_INTERGENICO_CTL,0.7647572259351088,0.282748002771327,-0.2282239174585761,0.7282636950468784
2027,NO_SITE_971,ONE_INTERGENICO_CTL,0.6416722029289139,0.0046153751102837,-0.4910426224322851,1.1391086457216766
2028,ONE_INTERGENIC_582,ONE_INTERGENICO_CTL,1.718514281266455,0.307336377444506,0.1168612828645792,0.1007505053709612
2029,ONE_INTERGENIC_780,ONE_INTERGENICO_CTL,-0.5954182840201604,-0.437493940149445,0.0943760566817442,1.1604456377618122
2030,ONE_INTERGENIC_983,ONE_INTERGENICO_CTL,-0.3684371707254945,0.8985301335892225,1.1854424713784226,-0.3555668897724574
2031,NO_SITE_911,ONE_INTERGENICO_CTL,-1.213583279686273,-0.0801986777358705,-0.2233493850176356,-0.967864031223164
2032,ONE_INTERGENIC_90,ONE_INTERGENICO_CTL,-0.8477935999749893,2.03753646755142,0.443500048713855,0.2597010477039377
2033,ONE_INTERGENIC_322,ONE_INTERGENICO_CTL,0.6444215074118507,-0.359680756884725,-0.557946729383043,-1.0147812420639386
2034,ONE_INTERGENIC_321,ONE_INTERGENICO_CTL,0.7389497051390768,-1.2571995868585393,-0.1975473727933563,0.4273079104580438
2035,ONE_INTERGENIC_278,ONE_INTERGENICO_CTL,-0.3832271739380816,-0.5753049765872759,-0.7042025912543126,-0.5508311803251079
2036,ONE_INTERGENIC_909,ONE_INTERGENICO_CTL,0.104341343225962,-0.493401797765731,-0.0967923363864823,1.1191918963731498
2037,ONE_INTERGENIC_87,ONE_INTERGENICO_CTL,3.045386515573669,0.9286250580043416,0.9030435179771272,2.305646485893314
2038,NO_SITE_996,ONE_INTERGENICO_CTL,-0.0442638160079936,0.5546360270526659,-1.8594489931241744,0.4710742578679353
2039,ONE_INTERGENIC_598,ONE_INTERGENICO_CTL,0.8595903241998182,1.4201084224464116,-0.3375159076934926,-0.5198492885027483
2040,NO_SITE_369,ONE_INTERGENICO_CTL,1.542782815463354,0.2376572332347265,1.646286016357767,1.0841567675341883
2041,ONE_INTERGENIC_313,ONE_INTERGENICO_CTL,-5.0313718812195525,-4.197435677824732,-3.8676302487679584,-7.381015261200567
2042,ONE_INTERGENIC_987,ONE_INTERGENICO_CTL,0.9691833934040748,-0.9359646338243204,0.7508608715431538,0.9202469975554548
2043,NO_SITE_859,ONE_INTERGENICO_CTL,-1.1976225350528886,-0.6397567775855503,-0.3242356162095498,-0.1610891242851098
2044,ONE_INTERGENIC_541,ONE_INTERGENICO_CTL,0.3520830469938752,-0.0815301190997731,0.875377769876362,-0.3580007803117363
2045,ONE_INTERGENIC_115,ONE_INTERGENICO_CTL,-1.210270355754546,-0.5385348120472312,-1.4886963487206426,-0.6641203329042908
2046,NO_SITE_361,ONE_INTERGENICO_CTL,-0.7652025415219588,-0.4677599869468702,-0.7157247736704804,-1.2031756838775376
2047,NO_SITE_151,ONE_INTERGENICO_CTL,-0.456253081228235,-0.9493026912664247,-2.042850741260806,-1.364298843953048
2048,ONE_INTERGENIC_352,ONE_INTERGENICO_CTL,1.4718289982774329,-0.9900702295258048,-0.1612493577874379,-1.1379337741912727
2049,ONE_INTERGENIC_882,ONE_INTERGENICO_CTL,-0.1093796044698136,0.3617474619776228,0.2054467460352488,1.3158166031325726
2050,ONE_INTERGENIC_739,ONE_INTERGENICO_CTL,0.9561352166160836,1.0206590528633326,0.9469835999358855,1.3899195156007504
2051,ONE_INTERGENIC_9,ONE_INTERGENICO_CTL,-0.4936822460391556,-0.2194664029632695,-1.642893719241194,-0.4578171236141206
2052,NO_SITE_926,ONE_INTERGENICO_CTL,-0.5344563116366119,-0.913084868964654,-0.4917056632319501,-0.3508493537487545
2053,NO_SITE_427,ONE_INTERGENICO_CTL,-0.6682374645284225,-0.065627411665856,-1.0913121323268846,-1.045899728165653
2054,ONE_INTERGENIC_601,ONE_INTERGENICO_CTL,0.9931838394651896,0.3804739177546861,0.7460793582288909,0.1852928690174753
2055,NO_SITE_969,ONE_INTERGENICO_CTL,-1.0584394224414402,0.7865961136388085,0.4291176530412822,0.6179160788295566
2056,NO_SITE_900,ONE_INTERGENICO_CTL,1.319583883751669,0.2086649731874838,-0.7126777254705393,1.2695382833931947
2057,NO_SITE_602,ONE_INTERGENICO_CTL,0.4180719783415338,-1.6294288082008894,-0.511551846910353,0.4321740021016456
2058,NO_SITE_733,ONE_INTERGENICO_CTL,-0.7727972744149347,1.420197044600657,1.0075414638801377,-1.5339066775119374
2059,NO_SITE_391,ONE_INTERGENICO_CTL,-0.2450080904015892,-0.2243856363920983,1.3287673016234167,0.5505164238554409
2060,ONE_INTERGENIC_177,ONE_INTERGENICO_CTL,0.2142506192007505,-0.2946383440105019,1.154291823407396,0.796153571557356
2061,ONE_INTERGENIC_286,ONE_INTERGENICO_CTL,0.0413307836444527,-0.7989381373007236,-0.6338489483492927,-1.255183174322689
2062,NO_SITE_566,ONE_INTERGENICO_CTL,-1.053046078579544,-0.6708974391609773,-0.1461408277856611,0.3190304878234962
2063,NO_SITE_346,ONE_INTERGENICO_CTL,-1.4302928588008377,0.4026573811035958,-0.3334696978100903,0.4335764420710203
2064,ONE_INTERGENIC_711,ONE_INTERGENICO_CTL,-0.7074911737414746,-0.2964781649592735,1.2949777225361996,0.8355571686627038
2065,NO_SITE_40,ONE_INTERGENICO_CTL,-1.0486632419343602,-1.225682523217315,-1.5381188991278074,1.2778473612200358
2066,NO_SITE_142,ONE_INTERGENICO_CTL,0.3934992169967418,0.1561612920655013,-0.7463770733714945,-0.0528698455189336
2067,NO_SITE_143,ONE_INTERGENICO_CTL,-0.3105957661432298,0.6007554314964701,-0.7937474698507805,1.2833025681614598
2068,ONE_INTERGENIC_294,ONE_INTERGENICO_CTL,0.6035100632022528,-1.08730446342867,0.6368151163422288,0.7250317222870415
2069,NO_SITE_920,ONE_INTERGENICO_CTL,0.4767755488315666,0.3674922130215143,-0.5022828878902089,0.3164801337437734
2070,NO_SITE_897,ONE_INTERGENICO_CTL,-1.7917302017438157,-0.5059914431648185,-1.7317651286305282,-0.8768019830808956
2071,ONE_INTERGENIC_897,ONE_INTERGENICO_CTL,0.5991827635128503,1.1238202252215344,0.5114549284051109,0.3411205997057115
2072,ONE_INTERGENIC_241,ONE_INTERGENICO_CTL,-1.4885387393066636,-0.3045454088731597,-0.7591075378813724,-0.4424215082159939
2073,ONE_INTERGENIC_514,ONE_INTERGENICO_CTL,0.6137685249785363,0.0776182316021172,0.1473781110039577,-0.3468682429412248
2074,ONE_INTERGENIC_648,ONE_INTERGENICO_CTL,0.7048538309834621,0.8355463224086768,-0.5974513443464241,0.7693251010964886
2075,NO_SITE_210,ONE_INTERGENICO_CTL,-0.8111994766653031,-0.4391593856941118,-1.5022226333241393,-0.873133617300814
2076,ONE_INTERGENIC_994,ONE_INTERGENICO_CTL,1.174306158617376,1.379885108569104,0.1135605042705884,0.4499291271856498
2077,ONE_INTERGENIC_687,ONE_INTERGENICO_CTL,0.1764814721517794,1.2899115889515187,-2.0362498769363664,0.3582383174939605
2078,ONE_INTERGENIC_319,ONE_INTERGENICO_CTL,0.1237883902036925,0.0526667126116278,-0.0480108125961056,-0.9285085934474075
2079,ONE_INTERGENIC_8,ONE_INTERGENICO_CTL,-0.3436192669108262,-0.0161949355456085,0.2883750717489985,-1.0742871554703155
2080,NO_SITE_169,ONE_INTERGENICO_CTL,-0.112731360883347,-0.931274210952491,-1.1395790072427223,-1.6652880822006335
2081,NO_SITE_767,ONE_INTERGENICO_CTL,0.5734241289968796,0.1842586856159515,-0.4802730925319021,-0.5472306773354632
2082,ONE_INTERGENIC_572,ONE_INTERGENICO_CTL,-0.4488634764724719,0.5099627820067213,-0.2457543782577568,-1.720326821875523
2083,NO_SITE_833,ONE_INTERGENICO_CTL,-0.3819491349231805,-0.6312480291973056,-0.6157105526631572,-0.5658588170345098
2084,NO_SITE_915,ONE_INTERGENICO_CTL,-0.7447578507132356,-0.1934595024485824,0.3861901364537266,-0.1262944524973177
2085,ONE_INTERGENIC_642,ONE_INTERGENICO_CTL,1.169187707148396,0.0492921657783736,-0.5995946073032603,0.0903750151319944
2086,NO_SITE_880,ONE_INTERGENICO_CTL,-1.2496457649051855,-1.093441229132514,-0.8988108703561226,-0.7856487200123913
2087,NO_SITE_296,ONE_INTERGENICO_CTL,1.812199026323557,0.8244520254841642,-0.1496610082399708,-0.2839078978005069
2088,NO_SITE_888,ONE_INTERGENICO_CTL,-1.136484828549644,-0.193524013197838,-0.6248503864100053,0.4167796397450256
2089,NO_SITE_652,ONE_INTERGENICO_CTL,0.3542829355962086,0.8546311349903318,-0.7277562140199081,-0.8151747844754975
2090,NO_SITE_634,ONE_INTERGENICO_CTL,-1.5974244671710551,-1.5493969506666343,-1.4745529727203537,-0.7713346190776239
2091,NO_SITE_787,ONE_INTERGENICO_CTL,-0.4899375968369157,-0.8441835538782488,-0.2702837025263627,-0.4172505956858969
2092,NO_SITE_87,ONE_INTERGENICO_CTL,-0.4271182528461252,0.5181732859932255,0.194496894218022,-0.0608681881458503
2093,NO_SITE_8,ONE_INTERGENICO_CTL,-0.4504920652886224,0.2301455752226693,-0.6230833576173561,-0.2889516925269662
2094,NO_SITE_795,ONE_INTERGENICO_CTL,0.5879577000500844,0.499950574776237,-1.7168764086868529,1.573944213277508
2095,NO_SITE_95,ONE_INTERGENICO_CTL,-1.5307496787044006,-1.4350892542647569,0.9009412622813028,-1.366021021032897
2096,NO_SITE_227,ONE_INTERGENICO_CTL,-0.0887673781897618,-0.4054523310464705,-0.2469110948255126,-1.9720348255196605
2097,ONE_INTERGENIC_391,ONE_INTERGENICO_CTL,-1.0257997886680634,-1.2751184948396286,-0.1180396470346412,-0.2729237881084579
2098,NO_SITE_618,ONE_INTERGENICO_CTL,-0.2489032423687842,-0.4847667574029973,0.0231376848476416,-0.8414980902958308
2099,NO_SITE_537,ONE_INTERGENICO_CTL,-0.2144275997059358,0.7375246676810044,-0.3430389563910362,0.0802915806356059
2100,NO_SITE_354,ONE_INTERGENICO_CTL,0.1679803788615436,-0.8896118782186506,0.836271944950531,0.8325215092644701
2101,NO_SITE_82,ONE_INTERGENICO_CTL,-0.9740098920914682,0.1428184494403671,-0.9823319002400278,-1.0363330901297696
2102,NO_SITE_855,ONE_INTERGENICO_CTL,1.7037748508832526,-0.6998892046902535,0.7940457493737645,-0.8098773180083094
2103,ONE_INTERGENIC_536,ONE_INTERGENICO_CTL,1.3860260206028967,0.7676779474104812,0.1555997560568409,0.3852502040145079
2104,ONE_INTERGENIC_809,ONE_INTERGENICO_CTL,1.4798139365175504,0.2378519821287267,2.20365311729618,0.2490910083742842
2105,ONE_INTERGENIC_754,ONE_INTERGENICO_CTL,-0.189171115679539,-1.235874864064581,0.0897463169040938,-0.7455290921552362
2106,ONE_INTERGENIC_522,ONE_INTERGENICO_CTL,-1.3112961797437774,0.2006414302190089,-0.1102523424617587,-1.4443798078114511
2107,ONE_INTERGENIC_5,ONE_INTERGENICO_CTL,0.8332946861622671,0.0098977512334542,0.4251110979664774,1.010494655001015
2108,ONE_INTERGENIC_954,ONE_INTERGENICO_CTL,0.9436517184349884,-0.4800614026616683,0.2858405670904129,-0.3394507512285556
2109,NO_SITE_23,ONE_INTERGENICO_CTL,-0.1622434756765449,-0.837991124118316,0.4101714352815019,-1.23296422249588
2110,NO_SITE_524,ONE_INTERGENICO_CTL,-0.1481840586601016,0.650113778081234,-0.723045842419018,0.2600443674324249
2111,NO_SITE_11,ONE_INTERGENICO_CTL,-0.1844484253938973,-0.4643388131986575,0.0129585590023311,-0.8099261406676945
2112,ONE_INTERGENIC_243,ONE_INTERGENICO_CTL,-0.5766864646878893,0.1757779359288312,1.3826462478528838,-0.8103032519258929
2113,ONE_INTERGENIC_327,ONE_INTERGENICO_CTL,-1.273159138364239,-0.3480814878838755,-0.7508960505930519,0.8991453636622629
2114,ONE_INTERGENIC_669,ONE_INTERGENICO_CTL,-1.206548964207348,0.2784379039629382,0.6852658632800905,0.0992889751538111
2115,NO_SITE_290,ONE_INTERGENICO_CTL,0.0631052691584744,-0.426396228338918,-0.0250364808536421,-0.3973816723778468
2116,NO_SITE_912,ONE_INTERGENICO_CTL,0.3160472518297078,1.0237661616117757,0.2648182617783484,-0.5270104948559308
2117,ONE_INTERGENIC_951,ONE_INTERGENICO_CTL,1.1769864748390977,0.1848545653724178,2.1384915427416624,-0.2023355492659803
2118,NO_SITE_367,ONE_INTERGENICO_CTL,0.0331041612936513,0.7041013061877353,-0.3095302586674128,0.872170919479072
2119,NO_SITE_24,ONE_INTERGENICO_CTL,-1.8607993591884529,-1.3264397279858955,-0.3756047643089495,-0.721269865739114
2120,ONE_INTERGENIC_146,ONE_INTERGENICO_CTL,1.0629173896546331,-0.918171130006827,-0.1255153994466703,-0.273707638867559
2121,ONE_INTERGENIC_638,ONE_INTERGENICO_CTL,-0.3920021115381468,2.1013291160793206,-0.6785397513258298,0.2792952513436355
2122,ONE_INTERGENIC_867,ONE_INTERGENICO_CTL,0.2322466783204783,0.2501038950968767,-0.4039133995803201,1.0914951292466524
2123,NO_SITE_191,ONE_INTERGENICO_CTL,-0.8490057180764524,-2.9545079263992635,-1.6718551387592453,-0.6843145190976072
2124,NO_SITE_636,ONE_INTERGENICO_CTL,-0.6322802042853627,-0.4479434284678384,-0.8743900256864003,-0.0089065876287562
2125,NO_SITE_173,ONE_INTERGENICO_CTL,-0.1243738391743152,0.1755994129161736,-0.1883200549754304,-1.2049910674141615
2126,NO_SITE_551,ONE_INTERGENICO_CTL,-0.7655304972765651,0.7881515463482397,0.6104873867376226,0.2104179362508935
2127,ONE_INTERGENIC_400,ONE_INTERGENICO_CTL,0.737423208480686,0.7030356305644924,0.2727927179555493,-0.1078736560101359
2128,ONE_INTERGENIC_681,ONE_INTERGENICO_CTL,-1.2105107162861126,-0.2344762120496503,0.0139575014965203,-0.1443699323595721
2129,ONE_INTERGENIC_344,ONE_INTERGENICO_CTL,-1.3293101380959158,-1.186892396402444,-0.310237690650784,-0.2135445826446105
2130,ONE_INTERGENIC_956,ONE_INTERGENICO_CTL,1.0489753714424028,0.7959067251186701,0.3740660775648547,-0.7102446199269402
2131,ONE_INTERGENIC_629,ONE_INTERGENICO_CTL,-0.4628405294760983,-0.5454076034750429,0.0898266106074809,1.0435877002996918
2132,NO_SITE_960,ONE_INTERGENICO_CTL,1.1354989129483517,0.5010758490025633,0.2172428306366303,1.0340169796589576
2133,NO_SITE_409,ONE_INTERGENICO_CTL,-0.6249974009403274,0.3217438586987602,-0.6976009152847902,0.2787236692448402
2134,ONE_INTERGENIC_790,ONE_INTERGENICO_CTL,-0.1171157472666925,-0.230389186687063,1.2093367273781075,0.2285368160629183
2135,NO_SITE_459,ONE_INTERGENICO_CTL,-0.5316727299554048,-0.1345490462613455,0.593851967191441,0.801813500466258
2136,NO_SITE_901,ONE_INTERGENICO_CTL,-0.3926753306370318,-0.25254822495522,-1.8509414686461167,-0.6006874036248343
2137,ONE_INTERGENIC_870,ONE_INTERGENICO_CTL,0.001494665806469,0.6561756331181576,-0.291774246113992,-0.06514106697783
2138,NO_SITE_236,ONE_INTERGENICO_CTL,-0.6935224444089688,-0.6846622435135323,0.1140648548245822,0.0999927825985834
2139,ONE_INTERGENIC_411,ONE_INTERGENICO_CTL,1.914727814086044,-0.6004455288486008,-0.6142104848743528,-0.9432726117329268
2140,ONE_INTERGENIC_342,ONE_INTERGENICO_CTL,1.8556392621286624,0.1702194004375677,0.0764264776758666,0.8788551455119376
2141,ONE_INTERGENIC_546,ONE_INTERGENICO_CTL,-0.2524756549081612,0.9779722151224568,1.2654201720309226,-0.0907754450744479
2142,ONE_INTERGENIC_913,ONE_INTERGENICO_CTL,0.8787196995620535,-0.2414464534249299,-0.2352861477701586,-0.6178664698857796
2143,ONE_INTERGENIC_722,ONE_INTERGENICO_CTL,1.0516778521301993,1.6859415955517374,0.4202666395110617,0.7805235192441979
2144,ONE_INTERGENIC_101,ONE_INTERGENICO_CTL,1.557160196253497,0.7668121589881315,0.2374218579514722,-0.2969769328598492
2145,ONE_INTERGENIC_149,ONE_INTERGENICO_CTL,0.280927128214444,0.2369899497966753,0.3451365962747379,-0.1472644846390196
2146,NO_SITE_839,ONE_INTERGENICO_CTL,-1.9196457954487924,-1.5005697947134249,-0.7164652080599961,0.0803326635656877
2147,ONE_INTERGENIC_272,ONE_INTERGENICO_CTL,-0.0012399494114433,-0.0752608041951596,0.0697433573671972,0.0889209067342052
2148,NO_SITE_190,ONE_INTERGENICO_CTL,-1.324023682601786,-0.1246787796198985,2.0422380311214687,1.1650011753861516
2149,NO_SITE_62,ONE_INTERGENICO_CTL,0.3345034144798194,-0.8717865668959347,-0.436142560283932,0.7052643231137913
2150,ONE_INTERGENIC_868,ONE_INTERGENICO_CTL,0.765477722428533,-0.9166272826762616,-0.2780845220863676,0.3768513950758076
2151,ONE_INTERGENIC_460,ONE_INTERGENICO_CTL,-0.7203048205965686,0.5466314526743563,0.4722509045138421,-0.0014280970234356
2152,NO_SITE_881,ONE_INTERGENICO_CTL,-0.861354623380188,0.5828070552226166,-0.2264456568101003,-0.935612870880222
2153,NO_SITE_474,ONE_INTERGENICO_CTL,1.2364124213756025,-0.3956931626352413,-0.5379854900282353,-0.9560744426880016
2154,ONE_INTERGENIC_632,ONE_INTERGENICO_CTL,1.3769935020735762,1.1130179000764526,0.1882298608243648,1.9472921049256948
2155,NO_SITE_964,ONE_INTERGENICO_CTL,-0.4266656267872903,-0.2762386365775068,-0.2991257829526719,0.08521827007156
2156,NO_SITE_784,ONE_INTERGENICO_CTL,-0.200491559153007,-0.7670048826924608,-0.0713529831154547,-0.7746748082682915
2157,ONE_INTERGENIC_876,ONE_INTERGENICO_CTL,-0.3335751552129298,-1.8421717211364104,0.5254693157744604,-1.0575095967641497
2158,NO_SITE_942,ONE_INTERGENICO_CTL,0.5064505339315912,-0.1757142408264464,0.2654565737545265,-0.05503163467897
2159,NO_SITE_577,ONE_INTERGENICO_CTL,1.3027484150658444,-0.4355984312384543,-0.1762912440242047,0.1965813304048299
2160,NO_SITE_663,ONE_INTERGENICO_CTL,0.30531670684307,0.7212031615336164,0.4137782586694537,0.8270982711277357
2161,NO_SITE_482,ONE_INTERGENICO_CTL,0.3700908983832635,1.3099166478571092,-0.1629630126082293,0.6007322128333751
2162,NO_SITE_437,ONE_INTERGENICO_CTL,0.4003111256707162,0.6447627027085575,-0.2742853721952073,0.0038075114184076
2163,NO_SITE_552,ONE_INTERGENICO_CTL,0.3451403068467381,0.1728984823482917,0.3282020230235212,1.1630200379338913
2164,NO_SITE_865,ONE_INTERGENICO_CTL,0.81065098982835,-0.4587825552330544,-0.28854972512398,0.0805129050573
2165,NO_SITE_171,ONE_INTERGENICO_CTL,-0.2429641229493694,1.9129369151439253,-0.8469816247528955,-1.0707918819915268
2166,NO_SITE_579,ONE_INTERGENICO_CTL,2.077262620112942,0.4209893197877733,0.4237567230391758,0.9063043963058228
2167,ONE_INTERGENIC_771,ONE_INTERGENICO_CTL,-0.5382187684168486,0.5297817208334092,0.1168380344552032,0.078411527789332
2168,ONE_INTERGENIC_828,ONE_INTERGENICO_CTL,0.2616300018957805,-0.5131974981369868,-0.0503226614047765,-0.3654252039196708
2169,NO_SITE_939,ONE_INTERGENICO_CTL,-0.3887882179021424,0.3626406861182501,-0.7148141259108264,-0.8591816960909313
2170,ONE_INTERGENIC_806,ONE_INTERGENICO_CTL,-0.3628016050014515,-0.6596895462710346,-0.1717374746616726,0.1156308814982243
2171,ONE_INTERGENIC_893,ONE_INTERGENICO_CTL,-0.1498341055329633,1.1183796018016048,-0.1056711885769384,-0.5454175617218429
2172,NO_SITE_921,ONE_INTERGENICO_CTL,0.2601557321228061,-0.3942827955557623,-2.0733471364124485,-0.4941898958490271
2173,ONE_INTERGENIC_810,ONE_INTERGENICO_CTL,-0.6219408539356188,0.2799306153784083,-0.5593636010793598,-0.017535600392515
2174,ONE_INTERGENIC_290,ONE_INTERGENICO_CTL,0.2830151246601808,-2.5057389059135287,-0.4670479523687021,-1.6636515980581226
2175,NO_SITE_645,ONE_INTERGENICO_CTL,-1.348889389661157,0.1996836259875798,-0.9073421237728706,-1.847550768879302
2176,ONE_INTERGENIC_88,ONE_INTERGENICO_CTL,-0.1636720154248049,-0.1850637182600648,0.133604140773052,-0.6310485420895534
2177,NO_SITE_357,ONE_INTERGENICO_CTL,0.9701040732918972,-0.3255440335670557,-0.3563699581782983,-0.0054540951150971
2178,ONE_INTERGENIC_859,ONE_INTERGENICO_CTL,-0.7119843808418549,0.2367843724749869,0.614442679116214,1.045327450574692
2179,NO_SITE_433,ONE_INTERGENICO_CTL,0.7043978250509377,0.5247540289160915,1.6202311408332306,-0.1264289589590854
2180,ONE_INTERGENIC_161,ONE_INTERGENICO_CTL,-0.445247658795473,-0.5605411008354135,0.1101871955895469,-0.7855147059247645
2181,ONE_INTERGENIC_96,ONE_INTERGENICO_CTL,0.3712484724817199,0.9992110179878716,0.9439152702751292,-0.3283586367044186
2182,NO_SITE_976,ONE_INTERGENICO_CTL,-0.274627217264897,1.5867957945411428,-0.1314944085814315,0.89675469685999
2183,ONE_INTERGENIC_216,ONE_INTERGENICO_CTL,0.4385237438846009,1.021059899539695,0.6275183289224097,1.0973450949903767
2184,ONE_INTERGENIC_707,ONE_INTERGENICO_CTL,-0.3690129420793958,0.0690671514549633,-1.219101640579722,0.1998710392593517
2185,NO_SITE_580,ONE_INTERGENICO_CTL,-0.6769620219912748,0.4872104525400339,-0.4100235796798174,-0.7780643154007538
2186,ONE_INTERGENIC_265,ONE_INTERGENICO_CTL,0.7700090321857096,-0.3222361384805268,1.534908821404008,-0.1909390206689091
2187,ONE_INTERGENIC_824,ONE_INTERGENICO_CTL,0.1990962474880776,0.3357200840979307,-0.3091101610790356,1.370185497898812
2188,NO_SITE_916,ONE_INTERGENICO_CTL,-1.170156155493574,0.2411320459188244,0.9070270684080808,0.1805605051834418
2189,ONE_INTERGENIC_430,ONE_INTERGENICO_CTL,-0.1411031778956737,0.7079031895728587,-0.2261701764801912,-0.4722019106068547
2190,NO_SITE_335,ONE_INTERGENICO_CTL,0.1179993073770963,-0.5424337567509858,-0.9349076892595368,-0.0858689728876567
